PERSON_ID,PUBLICATION_ID,PUBLISHED_NAME
11855,7231290,Jeroen S. van Duijneveldt
32019,8235640,Simon J Sebire
22802,8263352,Katrina M Turner
2685,8426725,Peter L Smart
34586,9014131,Havi H Carel
11855,9023827,Jeroen S. van Duijneveldt
35126,9491556,Gergely Czel
18608,9627646,Frederick R. Manby
5116,9659275,Greg P Heath
878,9758133,Alan M Emond
9096,9916012,James Brennan
20085,9916012,Lucy Biddle
12034,15213058,Andrew C Newby
34765,17029411,Thomas A.A. Oliver
19820,19704660,Nicky J Welton
17545,33622694,Melanie Chalder
8883,33937846,Tim J Peters
57005,34189666,Clare E French
23895,35824663,Michael Kendall
20934,48423401,J. Eggers
21003,55577594,Nicola Wiles
67744,82639441,Mark D. Bennett
24234,2357861,Jimson Mathew
54741,2478680,Christiane Schaffitzel
17461,2515320,KJ Bradley
23201,2523195,S Warman
16874,2528765,RD Sheldon
16976,2540634,SMD Armour
18105,2597887,K Michaelides
25398,2622456,JR Terry
4429,2633844,G Jones
21789,2642463,DJ Lunt
32848,2642463,EJ Stone
30659,2651847,M Caleap
24008,2654782,AM Barrett
18429,2680804,Pradhan Dhiraj
4511,2736200,JS Price
32357,2791554,NA Teanby
13395,2805703,TJ Draycott
16336,2827360,NH Brook
11845,2843413,PW Mathieson
22140,2865968,J Zhang
31959,2889467,Alf T Coles
16844,2970278,PG Kehoe
9361,7208377,Alan R Champneys
14842,7253214,Ian D. Bull
8769,8239196,David G Cussans
5116,8239196,Greg P Heath
24143,8283891,Robin B. Bedford
29506,8340476,Rachel Churchill
36681,8343843,Dimitra Simeonidou
20663,9241660,Hongwei Cheng
11028,9635292,Barnaby C Reeves
1968,9708645,John M. McNamara
47467,9820776,Dimitris K Karamitros
17004,13359692,Chris Metcalfe
9621,13359692,David Gunnell
7503,16960530,J. Sandy
27435,32649446,Giuseppe Mangialardi
55241,33893897,Robert C. Deller
26886,34265396,Trevor D. Wooley
5118,35510878,Michael J. Benton
23895,35824741,J M Kendall
33611,38910354,J Williams
46304,44170696,Sophie Adamantos
11338,45755005,M. Birkinshaw
57326,46004201,Jonathan Clayden
63153,61996706,Christopher S. Chapman
58163,89783010,D. H. Mahler
10961,2298843,JM Robbins
29281,2373257,LL Benfield
14227,2381242,M Kuball
9112,2409432,AR Nix
27034,2456770,AD Finney
23617,2457870,CMJ Charlton
22324,2460547,I Manners
5759,2464411,MW Crossley
11242,2490940,PA Ayres
28636,2497713,LF Kawashita
29096,2500648,J.E Freer
24662,2502175,MV Joubert
24347,2508493,SJ Howe
2885,2560220,S Trahar
16715,2571982,D Lawlor
32275,2574433,KA Franklin
52684,2601321,Will Wood
20820,2636906,JG Rarity
10452,2727939,D Sharp
14085,2728968,SC Burgess
2421,2762248,KW Ranatunga
28522,2803765,RA Fox
11795,2833958,DM Worrall
28764,2915038,RR Kipping
32275,2964490,Keara A. Franklin
6909,2965340,SM Hayden
14085,2972849,SC Burgess
26117,2985545,Tijl De Bie
15454,2986209,Shah Ebrahim
9053,7250808,Janet E L Corry
32433,8206390,M Redaniel
5295,8305997,Neil L. Allan
7795,9079734,Helen F Heath
47383,9857563,Justin F McInroy
9621,12563612,David Gunnell
10783,22223945,George Davey Smith
1955,43770700,Joe P. McGeehan
57326,46472395,Jonathan Clayden
25641,48524925,Paul R. Burton
13875,59997975,David C J Main
31567,85090044,Paul Race
23211,2083813,G Heldt
14539,2345395,A Ness
20984,2345395,SD Leary
8882,2381002,G Angelini
14997,2437274,AW Blom
27834,2448734,D Ewins
9824,2469236,GC Allen
1466,2485024,RE Hutton
23953,2489916,FL Scarpa
11285,2507593,J Henderson
2702,2535316,R Smith
20706,2544708,NA Alexander
21134,2548614,JMHM Reul
5470,2630027,I C Cuthill
24526,2635127,C Emanueli
33911,2714202,T Isaacs
9626,2715705,N Canagarajah
29699,2828095,Alex Clayton
25725,2830025,CR Melhuish
27181,2830025,G Herrmann
8881,2868798,HP Woodfield
23652,2886417,Chris Arthur
15872,2887875,SL Robertson
10678,2948242,PW Soothill
28205,2951122,AL Owen-Smith
22878,2953319,MR Munafo
9621,2972060,DJ Gunnell
27603,4467668,John F. Bower
18132,4931108,Simon R. Hall
4697,7118891,M.-S. Suleiman
43307,7135057,Lucy E G Donkin
18053,7148084,W J Lyons
34765,7233620,Thomas A.A. Oliver
14997,8254177,Ashley W Blom
31134,8254177,Elsa M R Marques
14123,8640691,Ian P Bond
32433,8759350,Theresa Redaniel
16976,9030690,Simon M D Armour
11156,9561479,Graham L Collingridge
25725,14581637,Christopher R Melhuish
14998,17049293,Wendy McArdle
25100,17049293,Raquel Granell
24627,22407346,Stanley Zammit
57326,46470729,Jonathan Clayden
15595,47930754,Rachel Murray
57705,69363381,Helmut Hauser
34586,94511635,Havi Carel
23953,2350236,FL Scarpa
14605,2399625,C Salisbury
17251,2425998,A. E. Ades
24670,2433578,M Hickman
25004,2439941,JE Crow
6892,2502140,PA Coates
19289,2504105,HR Pemberton
10783,2517019,G Davey Smith
16874,2525463,RD Sheldon
1885,2537698,A Corfield
23924,2561070,GJ Caplen
9828,2563938,CP Case
28641,2645415,G Feder
8734,2650294,M Tranter
10473,2681869,Neill Campbell
26117,2726682,Bie Tijl De
10710,2749962,JC Murrell
22854,2749962,EJ Love
22203,2755421,AD Mumford
1802,2839843,JM Lyon
16844,2841009,PG Kehoe
24337,2880783,G.R Whittell
27621,2900150,Loren M. Picco
23819,2917219,AV Ramanan
8346,2941742,M Bailey
10452,2945515,D Sharp
28211,2960454,B Dhuime
17654,3020630,E T Jones
21711,6884682,Martijn Stam
8156,7034983,Jules C Hancox
3232,7120974,Malcolm W Brown
27933,7154483,Ashley Montanaro
33314,7209639,Timothy J Satchwell
19240,7213927,Angela Doufexi
15603,8205595,Jon Heron
12604,8207684,JM Blazeby
18457,8268365,Andrei Sarua
18457,8694233,Andrei Sarua
48047,9482826,Linda Wooldridge
19820,9817068,Nicky J Welton
46802,10935197,Carol M O'Sullivan
14120,11199646,Frank C T Smith
37106,20204518,Simon  Shaw-Miller
14520,26822466,I. D. Gilchrist
43307,33941744,Lucy E G Donkin
23153,53773979,P F Whiting
11532,80891711,Jason Johnson
21483,88343185,M Naughton
442,2384027,D Cherns
12258,2398272,KD Potter
16976,2426340,SMD Armour
6848,2433993,JA Evans
14677,2469167,T Modood
12604,2557585,JM Blazeby
18105,2597961,K Michaelides
419,2632008,TF Carver
14393,2679884,Peter Flach
22147,2680882,Mike  Fraser
14284,2694247,M Di Bernardo
35099,2733380,J Pooley
419,2738058,TF Carver
2421,2761126,KW Ranatunga
22203,2771024,A Mumford
32357,2788827,NA Teanby
21926,2794397,AB Sendova-Franks
12043,2861813,C Jarrold
32707,2870552,JL Orchard
11519,2892754,DS Cowan
5116,2899992,Greg P Heath
7795,2899992,Helen F Heath
14998,2922239,Wendy McArdle
20795,2930322,PJ Valdes
11714,2932573,M Caputo
19117,2968066,KCR Baldock
28312,2970976,KC Kemp
37010,7180615,Julian Garnsey
36998,8238626,Ulrika Maude
28641,8406540,Gene S Feder
29798,8418121,Marie-Jo Brion
30960,8443107,David R. Glowacki
32357,9592471,Nick A Teanby
48463,9636650,Paddy W Ireland
45476,9789198,Becky Mars
36681,9898052,Dimitra Simeonidou
35510,13360518,Mark J Edwards
24243,20689470,J. Wookey
31214,20901235,Andrew J Sturdy
47261,26483233,Maaike de Jong
53604,28651441,Albert Prieto-Marquez
19117,32247930,Katherine C R Baldock
14453,32530713,Chris Rogers
24444,32571230,Heather Brant
50051,32684750,Su Lin Lewis
35973,34878958,M F Pernice
32419,35579014,K Goda
2152,35872051,Christine J. Nicol
13209,52493769,Craig Butts
22878,56453361,Marcus R. Munaf\00F2
34203,87016746,David C Barrett
27356,2362635,L.I Hollen
20984,2363780,SD Leary
28319,2376021,Nicholas J. Timpson
14227,2390029,M Kuball
26857,2399619,SC Wells
22324,2431353,I Manners
21391,2440982,JM Wishart
15774,2443858,KR Fox
13483,2505736,RLH Fowler
31741,2517787,SJ Lewis
31164,2518924,HE Jones
16273,2523675,M May
12333,2582114,C.S Grierson
31863,2611184,MA Beaumont
9624,2626323,J P Hamilton-Shield
28687,2666108,MW Irvine
4958,2702756,RSJ Sparks
25582,2707694,A Wilkins
16273,2777929,M. T. May
9624,2802638,JPH Shield
16336,2827295,NH Brook
11028,2827644,BC Reeves
5010,2838230,M.J Miles
18457,2880154,A Sarua
9141,2932437,G Welsh
21432,2950443,IS Penton-Voak
14492,2983234,M Thoresen
21291,7152983,Lindsay B Nicholson
36883,8198438,Georgios Zervas
24627,8242195,Stanley Zammit
36046,8250108,Sarah Baillie
34259,8406176,P E Jessiman
22203,8758793,Andrew Mumford
21650,9034622,Roland J Baddeley
47807,9098324,Ida Westerberg
46808,9130853,J. W. Dodd
31680,9137283,Sara V Davies
5116,9659405,Greg P Heath
10576,9812121,Nicola X West
15496,11389926,Jonathan M Rossiter
23100,12456833,Tom Sperlinger
46872,18494014,Ben J Hicks
53604,28650987,Albert Prieto-Marquez
54025,32765721,James W Hawkey
24074,34823569,Mika Kivimaki
55602,37576942,Justin Dillon
52970,70684559,Marco Longana
52501,76502700,Brian Dangerfield
7481,2359435,JL Donovan
19289,2480919,HR Pemberton
28238,2537217,M Siddall
13131,2567443,John A A Macleod
17938,2598083,D Drury
10348,2654127,J Lawry
32190,2710982,NJK Howden
18429,2763616,DK Pradhan
16715,2777644,D Lawlor
21508,2777644,A.M Haase
24601,2786583,PM King
11996,2794690,HM Mader
35198,2900002,H.U Flaecher
29380,2903733,P.C Gaya Wicks
5766,2959997,K Alemzadeh
15848,7074375,Jonathan A C Sterne
1645,7150991,Jim G Kyle
5495,7260744,R. B. Sessions
3126,7260744,C. L. Willis
17455,7260744,D. K. Shoemark
9621,8206575,David Gunnell
15595,8274051,Rachel H Murray
2152,8463064,Christine J Nicol
13547,8711276,Aidan M Dodson
5116,9086189,Greg P Heath
46327,9543250,So-Youn Shin
27061,9596666,Julian Gough
27686,12282639,David J Fermin
31106,16988501,Terje Sjostrom
48992,17137742,Joel Minion
31895,31858842,A. E. Haddrell
53205,32297364,Hazel A. Sparkes
36050,32536727,S. D. Green
32283,34213785,Alberto Pirrera
55263,48622529,Anastasios G. Sextos
67744,82638712,Mark D. Bennett
15774,2340365,KR Fox
18083,2374042,H Goldstein
21291,2378243,LB Nicholson
18457,2380894,A Sarua
3126,2403232,CL Willis
1352,2405452,J.D Hill
23177,2441640,MD Brown
16715,2454060,D Lawlor
8925,2464983,PD Bates
14120,2482682,FCT Smith
1955,2485665,JP McGeehan
17695,2512580,SA Rands
1352,2654166,JD Hill
5118,2654273,MJ Benton
16715,2717215,D Lawlor
11662,2720641,JP Potokar
9319,2774229,BGC Smith
15105,2779445,E Lloyd
34428,2863938,KV Cashman
30659,2879361,M Caleap
6031,2881551,P Dolan
1968,2922544,JM McNamara
12043,2950859,C Jarrold
19637,4820618,Paul D. Wilcox
22140,4820618,Jie Zhang
32148,7182245,Thomas R Harcourt-Brown
36755,8196408,Reza Nejabati
36883,8419607,Georgios Zervas
23179,8691444,George Leckie
45247,9014887,Julian P T Higgins
20155,9097642,E. R. Morgan
15151,9685999,Stephen Mann
48966,11112757,Julia Wolf
10710,11291880,JC Murrell
18113,33816478,Richard W Jones
36642,34239496,Rhiannon J Daniels
27603,34509552,John F. Bower
25641,37575764,Paul R. Burton
32866,49098778,Sam Creavin
63304,60778854,Lucy Selman
18429,63204369,D. K. Pradhan
65203,84552537,A. W. Dowsey
68466,96319439,Rafael E Carazo-Salas
16436,2372994,JE Weldes
14798,2379748,A Whitelaw
21483,2432785,M Naughton
11421,2449463,JHG Macdonald
14836,2493667,JM Rorison
12604,2545766,JM Blazeby
24615,2569382,F Giampapa
28364,2603571,AA Mallick
18429,2681039,Pradhan Dhiraj
15436,2729059,KA Morris
29852,2729059,S Ben Smida
22021,2793680,MJ Walter
16763,2805359,CJ Hawkesworth
29096,2814827,J.E Freer
20601,2815432,P Statham
34428,2864040,KV Cashman
35198,2900052,HU Flaecher
14083,2908898,DM Newbold
18123,2947128,RJ Piechocki
14277,4465354,Jemma L Wadham
19637,5144102,Paul D. Wilcox
44188,7037567,Parisa Sinai
10013,7037881,Jeffrey M P Holly
28496,7232226,Adam W. Perriman
8225,7238008,Graeme Henderson
23103,7270177,Avinash J. Patil
28015,8720763,Krasimira T Tsaneva-Atanasova
35893,9037125,Derreck Van Gelderen
36026,9323463,Richard W R Nock
11944,11113546,Charles Tomson
1412,21895114,S. M. Hooper
10576,21895114,N. X. West
46221,24127047,Rachel Perry
22931,32764893,Andrea Diambra
9844,32773137,Peter J Heard
53401,34749879,Florian Pappenberger
8083,34886841,Ann Gaitonde
35367,50804409,James Graham Scott
35119,50901809,Sarah K Westbury
11944,78635799,Charles Tomson
53207,83333428,D. Sahin
20514,2404977,H-X Peng
20049,2405395,MI Friswell
10783,2406784,G Davey Smith
15427,2438729,SB Collard
22235,2571074,LL Miller
9124,2599567,A Levy
24934,2620304,CA Barter
23953,2630922,FL Scarpa
14538,2632535,SM Fitzjohn
6919,2632866,PW Barlow
16788,2656492,SD Banfield
9495,2666734,CA McArdle
22147,2680955,Mike Fraser
20228,2739147,F Spiga
16902,2770178,P.J Booth
16788,2792007,SD Banfield
21010,2839861,TA Cogan
16012,2843345,MA Saleem
9624,2882638,JPH Shield
14842,2890904,ID Bull
27617,2917729,W.H Briscoe
24074,2921359,Mika Kivimaki
15454,2921359,Shah Ebrahim
14998,5136529,Wendy L McArdle
16844,6885789,Patrick G Kehoe
26060,7130865,Neil R Ingram
34299,7135104,Zidong Zhao
19780,7148658,Kate M Tilling
37083,7179341,Ivana K. Partridge
24627,9167708,Stanley Zammit
33419,9167708,Rebecca M Pearson
24954,9867095,Joachim H Gottsmann
19207,9907590,E V Washbrook
48566,10033811,Eleanor Rycroft
23603,13087613,Arthur G Richards
36323,16964803,Andrew Zammit Mangion
24665,16997974,Gareth Barker
26598,23071114,Lucy Beasant
7795,27676122,Helen F Heath
21319,28650361,Angela H Nobbs
19274,32121943,Marc W. Holderied
45247,32436652,J P Higgins
51464,34773646,Hilary M Carey
30083,55772293,Lucy Cramp
12713,2477282,J Athene Lane
21470,2515523,NJ Rooney
14825,2538325,A Butterworth
23952,2581930,NA Maskell
12674,2602977,Y Ben-Shlomo
30182,2669201,S Oltean
27541,2705988,Dave Cliff
22931,2719231,A Diambra
8855,2747937,DR Bull
32019,2806944,SJ Sebire
15448,2881135,M Izuhara
14220,2897057,AJ Ganesh
28687,2898476,MW Irvine
9890,2899762,JT Selwyn
3037,2904052,PD Welch
6111,2970110,S Love
22449,3018830,AD Randall
30027,5123813,George McMahon
14842,7253162,Ian D. Bull
8882,8424916,G. D. Angelini
13931,9051276,Anthony J Ireland
27522,9282697,Cressida Lyon
36239,9664636,Lexine A Stapinski
30182,13360347,Sebastian Oltean
31106,17081871,Terje Sjostrom
37035,34080698,Merle M Patchett
57005,34189646,Clare E French
57090,34715935,Edward King
22622,34895078,Ian N. Day
26328,34895078,Tom Gaunt
43807,34901498,D Byrne
61122,53392964,Lucas Nunes Vieira
46664,59214835,James R Berstock
54722,65746811,Anya Lissina
67421,81003631,Angela M Brant
7724,2333886,JD Wood
16216,2363988,RM Martin
11303,2447022,GC Coles
20995,2497413,ME Barbour
7744,2521905,SJ Pope
27588,2524590,AE Sayers
14825,2538386,A Butterworth
16027,2564748,MRY Gall
14052,2570523,SE Timmis
12713,2575982,JA Lane
14677,2647897,T Modood
32190,2711995,NJK Howden
14539,2780158,A Ness
21483,2804314,M Naughton
8882,2840741,Gianni D Angelini
35203,2860256,EB Coetzee
31863,2870559,MA Beaumont
17791,2902600,MMA Sieber
35630,4464469,Andrew K Wills
17201,7132250,Anthony P. Davis
21330,7153735,Ana Paula Abdala
9094,8189950,G L Quarini
17164,8212342,Catherine J Annen
16024,8260247,David W F Abbott
31959,8319131,Alf T Coles
35630,8421911,Andrew K. Wills
32419,8630555,Katsu Goda
35032,8707402,Christos C. Ioannou
13547,8717998,Aidan M Dodson
7795,9078653,Helen F Heath
28936,9175520,Jennifer R Bailey
25579,9623744,Celia L Gregson
31204,9649200,Natasha K Martin
34765,9707544,Tom A A Oliver
50370,11923352,Charlie R Beil
17779,11923387,J K H Hoerber
20447,13633124,Charlotte Paterson
19938,15037636,AJ Charlesworth
12673,35513605,J. Bamber
1309,35590347,Alan J Hedges
2685,40622481,Peter Smart
59842,47142189,P. Moran
66592,78637600,M Rolinski
12638,2386639,ZA Bortolotto
24102,2529575,EJ Rayfield
21131,2548586,ACE Linthorst
16216,2564282,RM Martin
21483,2593761,M Naughton
12091,2636539,IJ Craddock
22533,2643422,CH Orchard
28319,2744248,NJ Timpson
21391,2756287,J Wishart
20555,2798501,S Tasker
25924,2823919,JE Wright
17779,2899974,JKH H\00F6rber
2707,2907813,V.J Smith
14083,2907813,D.M Newbold
24069,2936432,A Velichko
23027,2941358,JI House
14998,5134463,Wendy L McArdle
25361,8279237,Noemi Lendvai
28241,8328660,Beate Glaser
13547,8710808,Aidan M Dodson
12072,9630887,A W Poole
35771,9809597,Carlos Martinez-Perez
29922,32398449,Charlotte A. Chamberlain
26886,34265777,T. D. Wooley
61464,51511240,I. Hamerton
11795,52396802,Diana M. Worrall
1968,53490655,John M. McNamara
22778,56358692,Charlie Hindmarch
16773,92129741,A D Dick
5010,94721569,M. J. Miles
5682,2347827,T.J Simpson
9624,2375426,Julian P Hamilton-Shield
26127,2463895,E Chakkarapani
14492,2463895,M Thoresen
23137,2481567,JL Nunez-Yanez
9626,2483557,CN Canagarajah
22967,2532967,DJ Inman
14133,2617627,HF Jenkinson
22238,2685230,Kirsten Cater
14284,2694651,M Di Bernardo
11328,2721207,D Muir Wood
13804,2734569,RA Newbury-Ecob
35032,2888538,CC Ioannou
15454,2933037,S Ebrahim
10783,2933037,G Davey Smith
12258,2944036,K Potter
14133,2986645,HF Jenkinson
36731,6688177,Tristan J Kay
11156,7127229,Graham Collingridge
43307,7134474,Lucy E G Donkin
22878,7168591,Marcus R Munaf\00F2
22878,7172851,Marcus R Munaf\00F2
10348,7186039,Jonathan Lawry
6031,7195293,P Dolan
31937,8260613,Samreen Siddiq
32357,8340180,Nick A Teanby
31506,8424865,Tatyana Andrienko
19296,8511541,Karen Luyt
29729,8923438,Nick P Whiteley
10783,9770901,George Davey Smith
21508,9816503,Anne M Haase
19207,9907329,E V Washbrook
21789,17017396,Daniel J. Lunt
29798,22222026,Marie-Jo A. Brion
53173,32188633,Frank De Vocht
14351,32256529,Olive Bennewith
53401,34749841,F. Pappenberger
52471,35786639,Jens Holtvoeth
12370,35931505,Jitendra Agarwal
33717,36049860,Thomas F Bloom
20771,39661109,Andrew R L Medford
48989,41368201,M. J. Murtagh
59572,47137485,William G Pooley
28120,48425097,Tanniemola B. Liverpool
67631,86366818,Neil Matthews
14723,2376980,P. Weaver
10452,2413592,D Sharp
15848,2523487,J Sterne
17859,2625607,SR Hallett
14193,2672068,D Han
29999,2739010,LD Howe
28319,2742865,NJ Timpson
31420,2743310,C Macdonald-Wallis
16500,2768646,ME Homer
33458,2800914,LS Ellse
2973,2800914,R Wall
14227,2814244,M Kuball
25342,2821339,Clare Y England
21188,2822662,MJ Davis
442,2832267,D Cherns
9319,2851552,BGC Smith
13688,2854427,Katharine A H Charsley
9315,2875078,RL Sutton-Spence
29803,2922132,A Fraser
22805,2936200,RS Trask
13804,2948029,RA Newbury-Ecob
10783,6976801,George Davey Smith
1090,6976801,Jean Golding
16216,7037965,Richard M Martin
37083,7179211,I. K. Partridge
36681,8196492,D. Simeonidou
17332,8226978,A. Carrington
45235,8231821,Alistair J. Manning
8155,8231821,Simon O'Doherty
8155,8232106,S. O'Doherty
27859,8481109,Ariel J Blocker
23216,9018315,Jon E Fox
20820,9287271,John Rarity
47467,9813911,Dimitris K Karamitros
30522,9830855,Ana E Juncos
27227,9844408,Peter Vickerman
15496,11389968,Jonathan M Rossiter
28312,11923465,Kevin C Kemp
26284,32460390,Anne Staubitz
31034,35951679,Richard W Morris
50852,40049766,James Kratz
29803,50392660,Abigail Fraser
15603,54463073,Jon E Heron
16588,55577842,A. Searle
15454,2308463,S Ebrahim
10684,2437586,SJ George
4429,2527841,G Jones
17695,2540226,SA Rands
23364,2550580,DN Schmidt
11985,2567504,RJ Sutherland
13688,2590602,Katharine A H Charsley
26908,2623042,WJ Browne
17916,2645634,RJS Gooberman-Hill
12713,2662163,JA Lane
25508,2662163,SM Collin
10783,2751472,G Davey Smith
16752,2756160,D.N Sheppard
13282,2761586,M Mendl
21134,2782948,Johannes M H M Reul
25291,2821999,AJ Croxford
16024,2905262,DWF Abbott
17461,2905422,KJ Bradley
28015,2938688,KT Tsaneva-Atanasova
16844,2970203,PG Kehoe
15698,7005965,Jeremy N. Harvey
34675,7020519,Thorsten Wagener
45451,7189555,Thomas M Jordan
30070,7189555,Nicholas W Roberts
26632,7237375,M E Oswald
36883,8197263,Georgios Zervas
36883,8198065,G. Zervas
28624,8206923,RC Macefield
36883,8667731,Georgios Zervas
14120,11199599,Frank C T Smith
7795,12102957,Helen F Heath
49149,13721305,Sorrel J Langley-Hobbs
9733,15753216,Robert J Pope
48986,17822181,O. W. Butters
48268,32078159,Saffron Karlsen
16889,32144538,Simon Satchell
10605,32276794,Angie S Page
8155,32517041,Simon J. O'Doherty
3551,34955676,Michael Green
20771,39661244,A. R L Medford
34498,41646114,Caroline Relton
27845,44816439,Vanessa Didelez
35972,68971951,P. MacFarlane
29655,70196845,Theo Tryfonas
66358,87018294,A Kathrani
24768,2345959,R Skinner
12674,2361633,Y Ben-Shlomo
29565,2407350,CL Peoples
18981,2425606,AD Hay
27911,2482065,JAC F\00FCrst
14380,2483402,G McLennan
30223,2516077,TCS Rendall
2417,2532707,CJ Railton
4114,2538814,MR Wisnom
31854,2541298,JR Rose
12674,2600535,Y Ben-Shlomo
16465,2621824,DG Punter
12072,2708463,AW Poole
12673,2718553,JL Bamber
13282,2720907,M Mendl
20219,2844122,D Atan
32346,2870901,S. Arndt
16308,2874599,DE Shallcross
16615,2961786,AC Rowe
21432,5301167,Ian S Penton-Voak
12072,7116012,Alastair W Poole
15151,7232385,Stephen Mann
16216,8236365,Richard M. Martin
27687,8258156,Christie L Cabral
10174,8753207,David Dymock
5116,9079089,Greg P Heath
7795,9083248,Helen F Heath
29089,9644958,Richard G Pettigrew
5116,9659760,Greg P Heath
17536,9855099,Rich D Pancost
31602,9881667,David A Hayes
50061,10420391,Chris Bell
32441,13720369,R.L Vilain
47585,13817989,Madhu Krishnan
27482,15307706,Katherine S Button
4633,17049463,Christopher D I Bertram
10328,17138512,Andrew J. Orr-Ewing
1917,32082314,T. P. Martin
52684,32288360,Will Wood
17427,33664024,Nils Langer
11338,34293352,Mark Birkinshaw
25038,35509329,Stephan Lewandowsky
57489,35729563,Claire M A Haworth
7452,682514,JA Squires
15178,2354895,ME Pembrey
13496,2354895,K Northstone
29663,2407522,GMA Feldmann
18105,2420682,K Michaelides
5118,2427519,MJ Benton
23895,2456321,J-M Kendall
21412,2457516,HJM Smartt
15595,2493134,RH Murray
31095,2521994,MJ Jones
61461,2527692,M Mostafavi
3325,2589869,D Berridge
17604,2622310,T Hodos
20820,2636683,JG Rarity
25745,2636683,JL O'Brien
20820,2652248,JG Rarity
13222,2693560,S Yu
14284,2694814,M Di Bernardo
10783,2745112,George Davey Smith
24377,2752669,M Pring
2421,2761150,KW Ranatunga
23530,2766016,AM Achim
27722,2778737,D Rocca
32357,2788915,NA Teanby
32603,2827428,LF Robinson
10461,2853976,D.N Woolfson
25441,2871792,M Drake
15151,2918405,S Mann
14705,2957251,PJ Rogers
13608,2972326,M Evans
16626,2973581,M Antognozzi
13131,6979776,John A A Macleod
9315,7058976,Rachel L Sutton-Spence
15225,7085982,Leon P Tikly
26946,7122354,Nathalia L Gjersoe
44322,7182060,Nicolas Granger
20633,7222412,Y Qiu
11855,7231452,Jeroen S. van Duijneveldt
21200,7231628,Alexander Bird
14842,7252765,Ian D. Bull
7481,8206527,Jenny Donovan
28205,8206527,Amanda Owen-Smith
46422,14943411,David Leech
46327,32102530,So-Youn Shin
15151,32368298,Stephen Mann
24526,32650159,Costanza Emanueli
50703,33688609,Neil I Gillespie
57093,33912299,I Chatterjee
14558,34854363,A. J. Hogg
19256,34953385,Eldin Fahmy
9186,35517564,H. Saidani-Scott
23895,35824962,J M Kendall
59492,35885102,Zo\00EB Ward
46383,46656799,Tuomas Sahlsten
55697,49100950,Carole Fureix
23153,53773939,Penny Whiting
27893,59205207,Vito Domenico Bruno
66186,84873109,Maria Carolina Borges
29663,2407503,GMA Feldmann
94,2434641,MNR Ashfold
30819,2590293,W Atkinson
21573,2593011,C.D Nobes
5118,2661085,MJ Benton
32536,2678883,Emma L Tonkin
20995,2709099,ME Barbour
22203,2715001,A Mumford
27792,2748467,JC Neal
21391,2756214,J Wishart
19827,2856740,RM Flecker
4283,2875895,S.P Jones
25721,2895918,IV Chenchiah
32419,2920908,K Goda
12043,2950929,C Jarrold
16324,2967808,N Scolding
20754,2983597,Rafal Wrobel
16324,5145962,Neil Scolding
29984,5728818,Celia K Wells
25745,8170360,J. L. O'Brien
29911,8170360,M. G. Thompson
708,8227778,R Davies
36791,8337664,Davide Pisani
21711,8406561,Martijn Stam
21200,8434737,Alexander Bird
17352,9281950,Judith A Jefferson
70563,9287206,Lifeng Chen
36230,9287206,Martin Lopez Garcia
9620,9533523,Pauline M Emmett
36148,9590756,Kevin Maringer
10897,9841348,Paddy Horner
11338,10668680,Mark Birkinshaw
11919,13272181,David Wynick
21516,17006630,Patricia J Lucas
22802,17006630,Katrina M Turner
49148,17071516,Rohini H Terry
30501,40622510,Katherine Cooper
19330,47142047,Mike Crawford
16273,54367415,Margaret May
61283,71163431,Claire Heffernan
14113,2342601,PJ Bingley
16273,2421338,M May
26031,2440155,E Steinerte
31164,2518838,HE Jones
8278,2541574,NAJ Lieven
351,2541574,PC Bunniss
16216,2576946,RM Martin
7481,2576946,JL Donovan
26117,2605982,Bie Tijl De
14133,2617422,HF Jenkinson
9620,2650475,P Emmett
28764,2703526,RR Kipping
17916,2729326,RJS Gooberman-Hill
24157,2740111,R Clifford
11996,2742093,HM Mader
19771,2762503,AT Theobald
30070,2787797,N.W Roberts
34583,2889961,D Ivanov
24143,2901154,RB Bedford
26009,2981074,TL Edwards
17285,2987230,Stuart J Mundell
15848,7110211,Jonathan A C Sterne
23532,7235486,Charl F J Faul
12043,8316152,Christopher Jarrold
28241,8329113,Beate Glaser
27588,8451742,Adrian Sayers
27859,8468222,Ariel J Blocker
5116,9078491,Greg P Heath
30223,10850764,Thomas Rendall
46554,15664157,Michael RF Lee
43805,27840823,K. M. Edgar
53643,33691221,Anna Pease
46028,34440782,Anna Franz
1503,40891336,David Jane
12417,59214655,Steven Gill
9063,59214655,Marcella Wyatt
22695,60782179,Guoxing Yu
24627,72270777,Stanley Zammit
9620,2411284,P Emmett
8190,2411641,TJ McMaster
2341,2437109,BR Pollard
7106,2447481,MJ Day
8882,2480650,G Angelini
9890,2519403,JT Selwyn
24670,2522888,Matthew Hickman
24429,2527398,Paolo Madeddu
23895,2610036,J-M Kendall
11974,2628535,TJ Cole
25745,2637305,JL O'Brien
16273,2708963,Margaret May
14825,2732703,A Butterworth
1881,2735076,SE Hewlett
30615,2753469,KME Turner
14798,2756563,A Whitelaw
1997,2774030,R Middleton
11092,2816275,CA Weeks
3968,2844446,L St Claire
20785,2848803,J Haynes
34763,2855766,CEM Lloyd
17735,2889179,R Huxtable
27880,2903912,LH Walling
11132,2915894,PW May
17062,2934903,M J Cryan
9844,2934903,P J Heard
12561,4820918,B. W. Drinkwater
37005,5947951,Brad Evans
14605,6878635,Chris Salisbury
